country,continent,year,pop,lifeExp,childMortPer1000,fertRate,gdpPercap
Angola,Africa,1982,8950000,48.2,232,7.44,3930
Angola,Africa,1983,9280000,48.2,230,7.41,3940
Angola,Africa,1984,9620000,48.4,228,7.39,4060
Angola,Africa,1985,9970000,48.6,226,7.38,3890
Angola,Africa,1986,10300000,48.6,225,7.37,3810
Angola,Africa,1987,10700000,48.6,224,7.35,4040
Angola,Africa,1988,11100000,48.6,223,7.32,4360
Angola,Africa,1989,11400000,49.4,223,7.29,4360
Angola,Africa,1990,11800000,49.7,223,7.25,4260
Angola,Africa,1991,12200000,50.3,224,7.19,4300
Angola,Africa,1992,12600000,50.3,224,7.13,4030
Angola,Africa,1993,13000000,49,224,7.06,3050
Angola,Africa,1994,13500000,50.3,224,6.99,3070
Angola,Africa,1995,13900000,51.2,223,6.92,3500
Angola,Africa,1996,14400000,51.7,221,6.85,3940
Angola,Africa,1997,14900000,51.6,219,6.79,4170
Angola,Africa,1998,15400000,50.6,215,6.73,4310
Angola,Africa,1999,15900000,51.9,211,6.68,4340
Angola,Africa,2000,16399999.999999998,52.8,206,6.64,4400
Angola,Africa,2001,16900000,53.4,200,6.6,4510
Angola,Africa,2002,17500000,54.5,193,6.57,5020
Angola,Africa,2003,18100000,55.1,185,6.54,5060
Angola,Africa,2004,18800000,55.5,176,6.5,5470
Angola,Africa,2005,19500000,56.4,167,6.47,6130
Angola,Africa,2006,20200000,57,157,6.42,6670
Angola,Africa,2007,20900000,58,148,6.37,7380
Angola,Africa,2008,21700000,58.8,138,6.31,7910
Angola,Africa,2009,22500000,59.5,129,6.24,7680
Angola,Africa,2010,23400000,60.2,120,6.16,7690
Angola,Africa,2011,24300000,60.8,113,6.08,7660
Angola,Africa,2012,25200000,61.4,105,6,8010
Angola,Africa,2013,26100000,62.1,98.4,5.92,8100
Angola,Africa,2014,27100000,63,92.9,5.84,8180
Angola,Africa,2015,28100000,63.5,88.1,5.77,7970
Angola,Africa,2016,29200000,63.9,84,5.69,7490
Angola,Africa,2017,30200000,64.2,80.4,5.62,7220
Angola,Africa,2018,31300000,64.6,77.2,5.55,6880
Angola,Africa,2019,32400000,65.1,74.5,5.48,6600
Angola,Africa,2020,33400000,64.9,72.3,5.41,6030
Angola,Africa,2021,34500000,64.2,70.4,5.34,5910
Angola,Africa,2022,35600000,64.5,68.6,5.28,5910
Angola,Africa,2023,36700000,65.9,67,5.21,5810
Angola,Africa,2024,37800000,66.1,65.4,5.14,5820
Angola,Africa,2025,38900000,66.3,63.7,5.07,5840
Angola,Africa,2026,40100000,66.5,62,5.01,5870
Angola,Africa,2027,41300000,66.7,60.3,4.94,5930
Angola,Africa,2028,42500000,66.9,58.7,4.88,6020
Angola,Africa,2029,43700000,67,57.2,4.81,6150
Angola,Africa,2030,44900000,67.2,55.7,4.75,6020
Angola,Africa,2031,46200000,67.4,54.2,4.69,6160
Angola,Africa,2032,47400000,67.6,52.8,4.63,6310
Angola,Africa,2033,48700000,67.8,51.4,4.57,6460
Angola,Africa,2034,50000000,68,50.1,4.51,6620
Angola,Africa,2035,51300000,68.1,48.8,4.45,6780
Angola,Africa,2036,52700000,68.3,47.5,4.39,6940
Angola,Africa,2037,54000000,68.4,46.3,4.34,7110
Angola,Africa,2038,55400000,68.6,45.2,4.28,7280
Angola,Africa,2039,56700000,68.8,44,4.23,7460
Angola,Africa,2040,58100000,68.9,43,4.17,7640
Angola,Africa,2041,59500000,69.1,42,4.12,7830
Angola,Africa,2042,60900000,69.3,41,4.07,8020
Angola,Africa,2043,62300000,69.4,40,4.02,8220
Angola,Africa,2044,63700000,69.6,39.1,3.97,8420
Angola,Africa,2045,65099999.99999999,69.7,38.2,3.92,8620
Angola,Africa,2046,66599999.99999999,69.9,37.3,3.87,8830
Angola,Africa,2047,68000000,70,36.5,3.82,9050
Angola,Africa,2048,69400000,70.2,35.6,3.77,9270
Angola,Africa,2049,70900000,70.3,34.9,3.73,9500
Angola,Africa,2050,72300000,70.5,34.1,3.69,9730
Angola,Africa,2051,73800000,70.6,33.4,3.64,9970
Angola,Africa,2052,75200000,70.7,32.6,3.6,10200
Angola,Africa,2053,76700000,70.9,32,3.56,10500
Angola,Africa,2054,78100000,71,31.3,3.52,10700
Angola,Africa,2055,79600000,71.2,30.7,3.48,11000
Angola,Africa,2056,81000000,71.3,30,3.44,11300
Angola,Africa,2057,82500000,71.4,29.4,3.4,11500
Angola,Africa,2058,83900000,71.6,28.9,3.37,11800
Angola,Africa,2059,85400000,71.7,28.3,3.33,12100
Angola,Africa,2060,86800000,71.8,27.8,3.3,12400
Angola,Africa,2061,88200000,71.9,27.2,3.26,12700
Angola,Africa,2062,89600000,72.1,26.7,3.23,13000
Angola,Africa,2063,91000000,72.2,26.3,3.2,13300
Angola,Africa,2064,92400000,72.3,25.8,3.17,13600
Angola,Africa,2065,93800000,72.5,25.4,3.14,13900
Angola,Africa,2066,95200000,72.6,24.9,3.11,14300
Angola,Africa,2067,96600000,72.7,24.5,3.08,14600
Angola,Africa,2068,97900000,72.9,24.1,3.05,15000
Angola,Africa,2069,99300000,73,23.7,3.02,15300
Angola,Africa,2070,101000000,73.1,23.4,2.99,15700
Angola,Africa,2071,102000000,73.3,23,2.97,16000
Angola,Africa,2072,103000000,73.4,22.6,2.94,16400
Angola,Africa,2073,105000000,73.5,22.3,2.91,16800
Angola,Africa,2074,106000000,73.6,21.9,2.89,17200
Angola,Africa,2075,107000000,73.8,21.6,2.86,17600
Angola,Africa,2076,108000000,73.9,21.3,2.84,18000
Angola,Africa,2077,110000000,74,21,2.82,18400
Angola,Africa,2078,111000000,74.1,20.8,2.79,18800
Angola,Africa,2079,112000000,74.3,20.5,2.77,19200
Angola,Africa,2080,113000000,74.4,20.2,2.75,19700
Angola,Africa,2081,114000000,74.5,20,2.73,20100
Angola,Africa,2082,116000000,74.6,19.7,2.71,20500
Angola,Africa,2083,117000000,74.8,19.5,2.69,21000
Angola,Africa,2084,118000000,74.9,19.2,2.67,21400
Angola,Africa,2085,119000000,75,19,2.65,21900
Angola,Africa,2086,120000000,75.1,18.8,2.63,22400
Angola,Africa,2087,121000000,75.3,18.6,2.61,22900
Angola,Africa,2088,122000000,75.4,18.3,2.59,23300
Angola,Africa,2089,123000000,75.5,18.1,2.57,23800
Angola,Africa,2090,124000000,75.6,17.9,2.55,24300
Angola,Africa,2091,125000000,75.8,17.7,2.54,24800
Angola,Africa,2092,126000000,75.9,17.5,2.52,25300
Angola,Africa,2093,127000000,76,17.3,2.5,25900
Angola,Africa,2094,128000000,76.1,17.1,2.48,26400
Angola,Africa,2095,129000000,76.3,17,2.47,26900
Angola,Africa,2096,130000000,76.4,16.8,2.45,27400
Angola,Africa,2097,131000000,76.5,16.6,2.43,28000
Angola,Africa,2098,131000000,76.7,16.4,2.42,28500
Angola,Africa,2099,132000000,76.8,16.3,2.4,29100
Angola,Africa,2100,133000000,76.9,16.3,2.4,29600
Albania,Europe,1800,400000,35.4,375,4.6,585
Albania,Europe,1801,402000,35.4,375,4.6,587
Albania,Europe,1802,404000,35.4,375,4.6,588
Albania,Europe,1803,405000,35.4,375,4.6,590
Albania,Europe,1804,407000,35.4,375,4.6,592
Albania,Europe,1805,409000,35.4,375,4.6,593
Albania,Europe,1806,411000,35.4,375,4.6,595
Albania,Europe,1807,413000,35.4,375,4.6,597
Albania,Europe,1808,414000,35.4,375,4.6,598
Albania,Europe,1809,416000,35.4,375,4.6,600
Albania,Europe,1810,418000,35.4,375,4.6,602
Albania,Europe,1811,420000,35.4,375,4.6,604
Albania,Europe,1812,422000,35.4,375,4.6,605
Albania,Europe,1813,424000,35.4,375,4.6,607
Albania,Europe,1814,426000,35.4,375,4.6,609
Albania,Europe,1815,427000,35.4,375,4.6,611
Albania,Europe,1816,429000,35.4,375,4.6,612
Albania,Europe,1817,431000,35.4,375,4.6,614
Albania,Europe,1818,433000,35.4,375,4.6,616
Albania,Europe,1819,435000,35.4,375,4.6,618
Albania,Europe,1820,437000,35.4,375,4.6,619
Albania,Europe,1821,439000,35.4,375,4.6,621
Albania,Europe,1822,441000,35.4,375,4.6,623
Albania,Europe,1823,443000,35.4,375,4.6,625
Albania,Europe,1824,445000,35.4,375,4.6,626
Albania,Europe,1825,447000,35.4,375,4.6,628
Albania,Europe,1826,449000,35.4,375,4.6,630
Albania,Europe,1827,451000,35.4,375,4.6,632
Albania,Europe,1828,453000,35.4,375,4.6,634
Albania,Europe,1829,455000,35.4,375,4.6,636
Albania,Europe,1830,457000,35.4,375,4.6,637
Albania,Europe,1831,459000,35.4,375,4.6,639
Albania,Europe,1832,461000,35.4,375,4.6,641
Albania,Europe,1833,463000,35.4,375,4.6,643
Albania,Europe,1834,465000,35.4,375,4.6,645
Albania,Europe,1835,467000,35.4,375,4.6,647
Albania,Europe,1836,470000,35.4,375,4.6,648
Albania,Europe,1837,472000,35.4,375,4.6,650
Albania,Europe,1838,474000,35.4,375,4.6,652
Albania,Europe,1839,476000,35.4,375,4.6,654
Albania,Europe,1840,478000,35.4,375,4.6,656
Albania,Europe,1841,480000,35.4,375,4.6,658
Albania,Europe,1842,482000,35.4,375,4.6,660
Albania,Europe,1843,485000,35.4,375,4.6,662
Albania,Europe,1844,487000,35.4,375,4.6,663
Albania,Europe,1845,489000,35.4,375,4.6,665
Albania,Europe,1846,491000,35.4,375,4.6,667
Albania,Europe,1847,493000,35.4,375,4.6,669
Albania,Europe,1848,496000,35.4,375,4.6,671
Albania,Europe,1849,498000,35.4,375,4.6,673
Albania,Europe,1850,501000,35.4,375,4.6,675
Albania,Europe,1851,505000,35.4,375,4.6,677
Albania,Europe,1852,510000,35.4,375,4.6,679
Albania,Europe,1853,515000,35.4,375,4.6,681
Albania,Europe,1854,519000,35.3,375,4.6,683
Albania,Europe,1855,524000,35.3,375,4.6,685
Albania,Europe,1856,529000,35.3,375,4.6,687
Albania,Europe,1857,535000,35.3,375,4.6,689
Albania,Europe,1858,540000,35.3,375,4.6,691
Albania,Europe,1859,545000,35.3,375,4.6,693
Albania,Europe,1860,550000,35.3,375,4.6,695
Albania,Europe,1861,555000,35.2,375,4.6,697
Albania,Europe,1862,561000,35.2,375,4.6,699
Albania,Europe,1863,566000,35.2,375,4.6,701
Albania,Europe,1864,571000,35.2,375,4.6,703
Albania,Europe,1865,577000,35.2,375,4.6,705
Albania,Europe,1866,582000,35.2,375,4.6,707
Albania,Europe,1867,588000,35.1,375,4.6,709
Albania,Europe,1868,594000,35.1,375,4.6,711
Albania,Europe,1869,599000,35.1,375,4.6,713
Albania,Europe,1870,605000,35.1,375,4.6,715
Albania,Europe,1871,611000,35.1,375,4.6,717
Albania,Europe,1872,616000,35.1,375,4.6,719
Albania,Europe,1873,622000,35.1,375,4.6,721
Albania,Europe,1874,628000,35,375,4.6,723
Albania,Europe,1875,634000,35,375,4.6,725
Albania,Europe,1876,640000,35,375,4.6,727
Albania,Europe,1877,646000,35,375,4.6,729
Albania,Europe,1878,652000,35,375,4.6,731
Albania,Europe,1879,659000,35,375,4.6,733
Albania,Europe,1880,665000,35,375,4.6,735
Albania,Europe,1881,671000,34.9,375,4.6,738
Albania,Europe,1882,678000,34.9,375,4.6,740
Albania,Europe,1883,684000,34.9,375,4.6,742
Albania,Europe,1884,690000,34.9,375,4.6,744
Albania,Europe,1885,697000,34.9,375,4.6,746
Albania,Europe,1886,704000,34.9,375,4.6,748
Albania,Europe,1887,710000,34.9,375,4.6,750
Albania,Europe,1888,717000,34.8,375,4.6,753
Albania,Europe,1889,724000,34.8,375,4.6,755
Albania,Europe,1890,731000,34.8,375,4.6,757
Albania,Europe,1891,738000,34.8,375,4.6,759
Albania,Europe,1892,745000,34.8,375,4.6,761
Albania,Europe,1893,753000,34.8,375,4.6,763
Albania,Europe,1894,760000,34.8,375,4.6,766
Albania,Europe,1895,768000,34.7,375,4.6,768
Albania,Europe,1896,775000,34.7,375,4.6,770
Albania,Europe,1897,783000,34.7,375,4.6,772
Albania,Europe,1898,791000,34.7,375,4.6,774
Albania,Europe,1899,798000,34.7,375,4.6,777
Albania,Europe,1900,806000,34.7,374,4.6,779
Albania,Europe,1901,814000,34.6,374,4.6,781
Albania,Europe,1902,821000,34.6,374,4.6,783
Albania,Europe,1903,828000,34.6,373,4.6,786
Albania,Europe,1904,836000,34.6,373,4.6,788
Albania,Europe,1905,844000,34.6,372,4.6,790
Albania,Europe,1906,851000,34.6,372,4.6,792
Albania,Europe,1907,859000,34.6,371,4.6,795
Albania,Europe,1908,867000,34.5,370,4.6,797
Albania,Europe,1909,874000,34.5,369,4.6,799
Albania,Europe,1910,881000,34.5,369,4.6,801
Albania,Europe,1911,888000,34.5,368,4.6,804
Albania,Europe,1912,894000,34.5,367,4.6,806
Albania,Europe,1913,900000,34.5,366,4.6,808
Albania,Europe,1914,906000,34.5,365,4.6,832
Albania,Europe,1915,912000,34.4,364,4.6,857
Albania,Europe,1916,918000,34.4,363,4.6,883
Albania,Europe,1917,924000,34.4,362,4.6,909
Albania,Europe,1918,930000,18.9,362,4.6,936
Albania,Europe,1919,936000,34.4,361,4.6,964
Albania,Europe,1920,941000,34.4,360,4.6,993
Albania,Europe,1921,947000,34.4,359,4.6,1020
Albania,Europe,1922,952000,34.3,358,4.6,1050
Albania,Europe,1923,957000,34.3,357,4.6,1080
Albania,Europe,1924,962000,34.3,356,4.6,1120
Albania,Europe,1925,967000,34.3,355,4.6,1150
Albania,Europe,1926,972000,34.3,355,4.42,1180
Albania,Europe,1927,977000,34.3,354,4.25,1220
Albania,Europe,1928,982000,34.3,353,4.07,1250
Albania,Europe,1929,988000,34.2,352,3.89,1290
Albania,Europe,1930,995000,35.1,348,3.72,1330
Albania,Europe,1931,1000000,35.9,344,3.54,1370
Albania,Europe,1932,1010000,36.8,341,3.36,1410
Albania,Europe,1933,1020000,37.6,337,3.57,1450
Albania,Europe,1934,1030000,38.5,333,3.78,1500
Albania,Europe,1935,1040000,39.3,330,3.98,1540
Albania,Europe,1936,1060000,40.2,326,4.19,1590
Albania,Europe,1937,1070000,41,323,4.4,1630
Albania,Europe,1938,1080000,41.9,319,4.61,1680
Albania,Europe,1939,1090000,41.4,316,3.75,1730
Albania,Europe,1940,1100000,40.4,312,4.21,1780
Albania,Europe,1941,1110000,40,309,3.77,1840
Albania,Europe,1942,1130000,38.5,305,4.43,1890
Albania,Europe,1943,1140000,35.6,302,4.61,1950
Albania,Europe,1944,1150000,32.8,299,4.79,2000
Albania,Europe,1945,1170000,45.3,296,4.96,2060
Albania,Europe,1946,1180000,48.2,292,5.14,2120
Albania,Europe,1947,1200000,49.6,289,5.33,2190
Albania,Europe,1948,1210000,50.5,286,5.51,2250
Albania,Europe,1949,1230000,51.4,283,5.69,2320
Albania,Europe,1950,1250000,52.2,280,5.87,2390
Albania,Europe,1951,1290000,53.6,269,5.97,2370
Albania,Europe,1952,1330000,54.5,258,6.13,2370
Albania,Europe,1953,1370000,55.4,248,6.27,2470
Albania,Europe,1954,1410000,56.1,239,6.37,2540
Albania,Europe,1955,1450000,56.3,229,6.45,2670
Albania,Europe,1956,1500000,58,220,6.5,2700
Albania,Europe,1957,1550000,59.3,211,6.53,2870
Albania,Europe,1958,1600000,61,203,6.54,3000
Albania,Europe,1959,1660000,61.7,195,6.53,3120
Albania,Europe,1960,1710000,62.5,188,6.49,3280
Albania,Europe,1961,1770000,63.3,180,6.4,3310
Albania,Europe,1962,1830000,63.3,173,6.28,3410
Albania,Europe,1963,1890000,63.8,166,6.13,3530
Albania,Europe,1964,1950000,64.4,160,5.96,3650
Albania,Europe,1965,2009999.9999999998,64.8,153,5.77,3780
Albania,Europe,1966,2069999.9999999998,65.5,147,5.58,3920
Albania,Europe,1967,2130000,66.1,142,5.39,4070
Albania,Europe,1968,2200000,66.5,136,5.22,4210
Albania,Europe,1969,2260000,67.1,131,5.06,4360
Albania,Europe,1970,2320000,67.8,126,4.91,4520
Albania,Europe,1971,2390000,68.3,121,4.78,4650
Albania,Europe,1972,2460000,68.8,116,4.64,4780
Albania,Europe,1973,2520000,69.3,111,4.51,4930
Albania,Europe,1974,2590000,69.8,107,4.37,4980
Albania,Europe,1975,2650000,70.2,104,4.24,5020
Albania,Europe,1976,2710000,70.7,100,4.1,5070
Albania,Europe,1977,2770000,71.1,97.4,3.97,5120
Albania,Europe,1978,2830000,71.7,95.3,3.84,5190
Albania,Europe,1979,2890000,71.3,87.7,3.73,5250
Albania,Europe,1980,2940000,71.3,80.8,3.62,5300
Albania,Europe,1981,2990000,71.3,74.5,3.53,5420
Albania,Europe,1982,3040000,71.4,68.6,3.45,5460
Albania,Europe,1983,3090000,71.2,63.4,3.38,5440
Albania,Europe,1984,3130000,71.4,58.7,3.32,5440
Albania,Europe,1985,3170000,71.9,54.6,3.27,5330
Albania,Europe,1986,3210000,72.3,51,3.22,5460
Albania,Europe,1987,3240000,72.2,47.9,3.16,5370
Albania,Europe,1988,3260000,72.4,45.1,3.11,5260
Albania,Europe,1989,3280000,72.5,42.7,3.05,5510
Albania,Europe,1990,3300000,72.8,40.7,2.98,5060
Albania,Europe,1991,3300000,72.6,38.9,2.91,3670
Albania,Europe,1992,3300000,73.2,37.4,2.83,3450
Albania,Europe,1993,3300000,73.8,35.9,2.75,3790
Albania,Europe,1994,3290000,74.6,34.5,2.67,4120
Albania,Europe,1995,3280000,74.6,33.2,2.59,4620
Albania,Europe,1996,3270000,74.5,31.7,2.51,5050
Albania,Europe,1997,3250000,72.9,30.3,2.42,4510
Albania,Europe,1998,3230000,74.8,28.8,2.33,4930
Albania,Europe,1999,3210000,75.1,27.4,2.25,5600
Albania,Europe,2000,3180000,75.4,25.9,2.16,6020
Albania,Europe,2001,3150000,76,24.5,2.07,6570
Albania,Europe,2002,3120000,75.9,23.1,1.98,6890
Albania,Europe,2003,3090000,75.6,21.8,1.9,7280
Albania,Europe,2004,3060000,75.8,20.4,1.82,7700
Albania,Europe,2005,3030000,76.2,19.2,1.75,8150
Albania,Europe,2006,3000000,76.9,17.9,1.7,8670
Albania,Europe,2007,2980000,77.5,16.7,1.67,9230
Albania,Europe,2008,2950000,77.6,15.5,1.65,9970
Albania,Europe,2009,2930000,78,14.4,1.65,10300
Albania,Europe,2010,2910000,78.1,13.3,1.65,10700
Albania,Europe,2011,2900000,78.1,12.3,1.67,11100
Albania,Europe,2012,2890000,78.2,11.4,1.69,11200
Albania,Europe,2013,2890000,78.3,10.7,1.7,11400
Albania,Europe,2014,2880000,78.2,10.1,1.71,11600
Albania,Europe,2015,2880000,78.1,9.6,1.71,11900
Albania,Europe,2016,2880000,78.2,9.27,1.71,12300
Albania,Europe,2017,2880000,78.3,9.02,1.71,12800
Albania,Europe,2018,2880000,78.4,8.82,1.71,13300
Albania,Europe,2019,2870000,78.5,8.68,1.7,13700
Albania,Europe,2020,2870000,76.2,8.52,1.7,13300
Albania,Europe,2021,2850000,75.7,8.36,1.7,14600
Albania,Europe,2022,2840000,76.1,8.19,1.7,15500
Albania,Europe,2023,2830000,77.3,8.01,1.7,16100.000000000002
Albania,Europe,2024,2830000,79.5,7.83,1.7,16700
Albania,Europe,2025,2820000,79.7,7.65,1.7,17300
Albania,Europe,2026,2820000,79.9,7.45,1.7,18000
Albania,Europe,2027,2810000,80.1,7.24,1.7,18600
Albania,Europe,2028,2800000,80.3,7.04,1.7,19300
Albania,Europe,2029,2800000,80.5,6.83,1.7,19900
Albania,Europe,2030,2790000,80.6,6.63,1.7,19200
Albania,Europe,2031,2780000,80.8,6.43,1.7,19600
Albania,Europe,2032,2770000,81,6.25,1.7,20100
Albania,Europe,2033,2760000,81.2,6.08,1.7,20500
Albania,Europe,2034,2750000,81.4,5.92,1.7,21000
Albania,Europe,2035,2740000,81.5,5.78,1.7,21400
Albania,Europe,2036,2720000,81.7,5.65,1.7,21900
Albania,Europe,2037,2710000,81.9,5.52,1.7,22400
Albania,Europe,2038,2690000,82.1,5.4,1.7,22800
Albania,Europe,2039,2680000,82.2,5.28,1.7,23300
Albania,Europe,2040,2660000,82.4,5.17,1.7,23800
Albania,Europe,2041,2640000,82.6,5.05,1.7,24300
Albania,Europe,2042,2620000,82.7,4.94,1.7,24800
Albania,Europe,2043,2610000,82.9,4.83,1.71,25300
Albania,Europe,2044,2590000,83,4.73,1.71,25800
Albania,Europe,2045,2570000,83.2,4.62,1.71,26400
Albania,Europe,2046,2540000,83.3,4.52,1.71,26900
Albania,Europe,2047,2520000,83.5,4.43,1.71,27400
Albania,Europe,2048,2500000,83.6,4.33,1.71,28000
Albania,Europe,2049,2480000,83.8,4.24,1.71,28500
Albania,Europe,2050,2460000,83.9,4.15,1.72,29100
Albania,Europe,2051,2430000,84,4.07,1.72,29600
Albania,Europe,2052,2410000,84.2,3.99,1.72,30200
Albania,Europe,2053,2390000,84.3,3.92,1.72,30800
Albania,Europe,2054,2360000,84.5,3.85,1.72,31300
Albania,Europe,2055,2340000,84.6,3.79,1.73,31900
Albania,Europe,2056,2310000,84.7,3.72,1.73,32500
Albania,Europe,2057,2290000,84.9,3.67,1.73,33100
Albania,Europe,2058,2270000,85,3.61,1.73,33700
Albania,Europe,2059,2240000,85.1,3.55,1.73,34300
Albania,Europe,2060,2220000,85.2,3.5,1.73,34900
Albania,Europe,2061,2190000,85.4,3.45,1.74,35500
Albania,Europe,2062,2170000,85.5,3.4,1.74,36100
Albania,Europe,2063,2140000,85.6,3.35,1.74,36700
Albania,Europe,2064,2120000,85.7,3.3,1.74,37300
Albania,Europe,2065,2100000,85.9,3.25,1.74,37900
Albania,Europe,2066,2069999.9999999998,86,3.2,1.75,38500
Albania,Europe,2067,2049999.9999999998,86.1,3.16,1.75,39100
Albania,Europe,2068,2020000,86.2,3.11,1.75,39700
Albania,Europe,2069,1990000,86.3,3.07,1.75,40300
Albania,Europe,2070,1970000,86.5,3.03,1.75,41000
Albania,Europe,2071,1940000,86.6,2.98,1.75,41600
Albania,Europe,2072,1920000,86.7,2.94,1.75,42200
Albania,Europe,2073,1890000,86.8,2.9,1.76,42800
Albania,Europe,2074,1860000,86.9,2.87,1.76,43500
Albania,Europe,2075,1830000,87.1,2.83,1.76,44100
Albania,Europe,2076,1810000,87.2,2.79,1.76,44700
Albania,Europe,2077,1780000,87.3,2.76,1.76,45300
Albania,Europe,2078,1750000,87.4,2.72,1.76,46000
Albania,Europe,2079,1720000,87.5,2.68,1.77,46600
Albania,Europe,2080,1690000,87.7,2.65,1.77,47200
Albania,Europe,2081,1660000,87.8,2.62,1.77,47800
Albania,Europe,2082,1630000,87.9,2.59,1.77,48500
Albania,Europe,2083,1600000,88,2.55,1.77,49100
Albania,Europe,2084,1570000,88.1,2.52,1.77,49700
Albania,Europe,2085,1540000,88.2,2.49,1.77,50300
Albania,Europe,2086,1500000,88.4,2.46,1.78,50900
Albania,Europe,2087,1470000,88.5,2.44,1.78,51500
Albania,Europe,2088,1440000,88.6,2.41,1.78,52200
Albania,Europe,2089,1410000,88.7,2.38,1.78,52800
Albania,Europe,2090,1380000,88.8,2.35,1.78,53400
Albania,Europe,2091,1350000,88.9,2.32,1.78,54000
Albania,Europe,2092,1320000,89,2.3,1.78,54600
Albania,Europe,2093,1290000,89.2,2.27,1.78,55200
Albania,Europe,2094,1260000,89.3,2.24,1.79,55800
Albania,Europe,2095,1230000,89.4,2.22,1.79,56400
Albania,Europe,2096,1210000,89.5,2.19,1.79,56900
Albania,Europe,2097,1180000,89.6,2.16,1.79,57500
Albania,Europe,2098,1150000,89.7,2.14,1.79,58100
Albania,Europe,2099,1120000,89.8,2.11,1.79,58700
Albania,Europe,2100,1100000,90,2.11,1.79,59200
Andorra,Europe,1800,2650,NA,NA,NA,1710
Andorra,Europe,1801,2650,NA,NA,NA,1710
Andorra,Europe,1802,2650,NA,NA,NA,1710
Andorra,Europe,1803,2650,NA,NA,NA,1720
Andorra,Europe,1804,2650,NA,NA,NA,1720
Andorra,Europe,1805,2650,NA,NA,NA,1720
Andorra,Europe,1806,2650,NA,NA,NA,1730
Andorra,Europe,1807,2650,NA,NA,NA,1730
Andorra,Europe,1808,2650,NA,NA,NA,1730
Andorra,Europe,1809,2650,NA,NA,NA,1740
Andorra,Europe,1810,2650,NA,NA,NA,1740
Andorra,Europe,1811,2650,NA,NA,NA,1740
Andorra,Europe,1812,2650,NA,NA,NA,1750
Andorra,Europe,1813,2650,NA,NA,NA,1750
Andorra,Europe,1814,2650,NA,NA,NA,1750
Andorra,Europe,1815,2650,NA,NA,NA,1750
Andorra,Europe,1816,2650,NA,NA,NA,1760
Andorra,Europe,1817,2650,NA,NA,NA,1760
Andorra,Europe,1818,2650,NA,NA,NA,1760
Andorra,Europe,1819,2660,NA,NA,NA,1770
Andorra,Europe,1820,2670,NA,NA,NA,1770
Andorra,Europe,1821,2680,NA,NA,NA,1790
Andorra,Europe,1822,2690,NA,NA,NA,1810
Andorra,Europe,1823,2710,NA,NA,NA,1830
Andorra,Europe,1824,2730,NA,NA,NA,1860
Andorra,Europe,1825,2750,NA,NA,NA,1880
Andorra,Europe,1826,2770,NA,NA,NA,1900
Andorra,Europe,1827,2790,NA,NA,NA,1920
Andorra,Europe,1828,2810,NA,NA,NA,1950
Andorra,Europe,1829,2830,NA,NA,NA,1970
Andorra,Europe,1830,2850,NA,NA,NA,1990
Andorra,Europe,1831,2870,NA,NA,NA,2020
Andorra,Europe,1832,2890,NA,NA,NA,2040
Andorra,Europe,1833,2910,NA,NA,NA,2070
Andorra,Europe,1834,2930,NA,NA,NA,2090
Andorra,Europe,1835,2950,NA,NA,NA,2110
Andorra,Europe,1836,2970,NA,NA,NA,2140
Andorra,Europe,1837,2990,NA,NA,NA,2170
Andorra,Europe,1838,3010,NA,NA,NA,2190
Andorra,Europe,1839,3030,NA,NA,NA,2220
Andorra,Europe,1840,3060,NA,NA,NA,2240
Andorra,Europe,1841,3080,NA,NA,NA,2270
Andorra,Europe,1842,3100,NA,NA,NA,2300
Andorra,Europe,1843,3120,NA,NA,NA,2320
Andorra,Europe,1844,3140,NA,NA,NA,2350
Andorra,Europe,1845,3170,NA,NA,NA,2380
Andorra,Europe,1846,3190,NA,NA,NA,2410
Andorra,Europe,1847,3210,NA,NA,NA,2440
Andorra,Europe,1848,3230,NA,NA,NA,2470
Andorra,Europe,1849,3260,NA,NA,NA,2500
Andorra,Europe,1850,3280,NA,NA,NA,2520
Andorra,Europe,1851,3300,NA,NA,NA,2550
Andorra,Europe,1852,3320,NA,NA,NA,2580
Andorra,Europe,1853,3340,NA,NA,NA,2620
Andorra,Europe,1854,3360,NA,NA,NA,2650
Andorra,Europe,1855,3390,NA,NA,NA,2680
Andorra,Europe,1856,3410,NA,NA,NA,2710
Andorra,Europe,1857,3430,NA,NA,NA,2740
Andorra,Europe,1858,3450,NA,NA,NA,2770
Andorra,Europe,1859,3470,NA,NA,NA,2810
Andorra,Europe,1860,3500,NA,NA,NA,2840
Andorra,Europe,1861,3520,NA,NA,NA,2870
Andorra,Europe,1862,3540,NA,NA,NA,2910
Andorra,Europe,1863,3560,NA,NA,NA,2940
Andorra,Europe,1864,3590,NA,NA,NA,2980
Andorra,Europe,1865,3610,NA,NA,NA,3010
Andorra,Europe,1866,3630,NA,NA,NA,3050
Andorra,Europe,1867,3660,NA,NA,NA,3090
Andorra,Europe,1868,3680,NA,NA,NA,3120
